TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionHour,TransactionDay,TransactionGap,AgeGroup,Target
61.37,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,16.0,0.0,636.0,Lansia,2
103.08,Credit,Milwaukee,Branch,49.0,Engineer,150.0,1.0,9251.38,16.0,0.0,615.0,ParuhBaya,0
1.2100000000000002,Debit,Atlanta,Branch,55.0,Retired,196.0,1.0,7542.739999999999,17.0,0.0,440.0,ParuhBaya,2
425.18,Credit,Colorado Springs,Online,26.0,Engineer,172.0,1.0,9880.71,16.0,2.0,396.0,Muda,2
60.96,Debit,Colorado Springs,ATM,52.0,Retired,238.0,1.0,6189.24,16.0,0.0,377.0,ParuhBaya,2
64.21,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,16.0,0.0,664.0,ParuhBaya,1
523.02,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,18.0,4.0,534.0,ParuhBaya,0
50.26,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,17.0,3.0,360.0,Lansia,0
110.08,Debit,Detroit,Branch,19.0,Student,95.0,1.0,1447.26,17.0,0.0,349.0,Muda,2
54.47,Credit,Philadelphia,Branch,23.0,Student,34.0,1.0,1131.42,17.0,0.0,356.0,Muda,1
79.76,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,16.0,0.0,580.0,Lansia,0
16.79,Credit,Detroit,Online,30.0,Doctor,146.0,1.0,535.15,16.0,0.0,363.0,Muda,2
68.62,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.47,16.0,3.0,493.0,Muda,1
643.38,Credit,Detroit,Online,18.0,Student,105.0,1.0,1046.74,17.0,0.0,363.0,Muda,2
328.34,Credit,San Diego,Online,42.0,Engineer,30.999999999999996,1.0,2840.45,16.0,3.0,387.99999999999994,Dewasa,1
72.68,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,17.0,4.0,471.0,Lansia,1
354.76,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,16.0,2.0,536.0,ParuhBaya,2
793.88,Credit,Los Angeles,ATM,22.0,Student,252.0,1.0,1404.06,16.0,2.0,620.0,Muda,0
29.22,Debit,Detroit,ATM,27.0,Engineer,69.00000000000001,1.0,7795.79,18.0,0.0,615.0,Muda,2
366.43,Credit,Portland,Online,21.0,Student,91.99999999999999,1.0,1560.45,16.0,0.0,643.0,Muda,1
120.86,Debit,Colorado Springs,Online,33.0,Doctor,162.0,4.0,13566.58,17.0,3.0,353.0,Muda,2
233.74,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,16.0,0.0,629.0,Lansia,2
471.84,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.33,17.0,4.0,401.0,Muda,1
213.4,Credit,Fort Worth,Branch,73.0,Retired,100.00000000000001,1.0,2012.24,16.0,0.0,447.0,Lansia,0
254.20999999999998,Debit,Phoenix,ATM,48.0,Engineer,45.99999999999999,1.0,2487.2,16.0,0.0,531.0,ParuhBaya,1
577.73,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,16.0,4.0,359.0,Dewasa,1
170.26,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,16.0,0.0,405.0,Muda,2
337.73,Debit,San Antonio,Online,78.0,Retired,107.0,4.0,7001.2,17.0,1.0,530.0,Lansia,1
330.61,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,16.0,3.0,486.0,Lansia,0
132.33,Credit,Phoenix,ATM,35.0,Engineer,47.0,1.0,7457.94,16.0,4.0,359.0,Dewasa,1
74.04,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,18.0,3.0,619.0,Muda,0
197.18,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,16.0,1.0,544.0,Muda,1
21.15,Debit,Columbus,Branch,70.0,Retired,180.0,1.0,3466.74,16.0,0.0,349.0,Lansia,2
590.01,Debit,San Jose,Online,29.0,Doctor,140.0,3.0,9791.74,16.0,0.0,636.0,Muda,1
697.82,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,16.0,0.0,342.0,ParuhBaya,1
302.76,Debit,Sacramento,ATM,38.0,Engineer,88.0,3.0,8583.39,17.0,3.0,353.0,Dewasa,1
148.0,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,16.0,0.0,650.0,Muda,1
22.26,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,18.0,0.0,643.0,Muda,1
0.86,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.22,17.0,0.0,629.0,Muda,2
757.1,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,17.0,0.0,650.0,Lansia,2
38.81,Credit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,18.0,4.0,555.0,Muda,1
76.51,Credit,Mesa,Online,49.0,Engineer,120.0,4.0,9475.4,16.0,0.0,580.0,ParuhBaya,0
32.46,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,18.0,4.0,604.0,Muda,2
20.64,Debit,Charlotte,Branch,22.0,Student,59.00000000000001,1.0,949.38,16.0,3.0,563.0,Muda,2
662.11,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,16.0,3.0,640.0,Muda,2
35.05,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,18.0,2.0,403.0,Muda,2
214.73,Credit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,18.0,4.0,359.0,ParuhBaya,0
25.38,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,16.0,0.0,377.0,Lansia,0
617.66,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,16.0,0.0,643.0,Dewasa,0
446.39,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,17.0,1.0,327.0,Lansia,0
377.92,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,17.0,2.0,620.0,Muda,1
11.04,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,18.0,0.0,629.0,Muda,1
275.46,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,17.0,0.0,468.0,Dewasa,0
179.76,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,16.0,2.0,480.00000000000006,Lansia,1
32.34,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.619999999999,16.0,2.0,501.00000000000006,ParuhBaya,0
273.92,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,17.0,1.0,488.0,Lansia,1
375.45,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,17.0,1.0,334.0,Muda,0
388.98,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.91,17.0,0.0,440.0,Muda,0
492.84,Debit,Indianapolis,ATM,25.0,Student,37.99999999999999,1.0,577.67,17.0,2.0,613.0,Muda,0
148.85,Debit,Mesa,ATM,57.0,Doctor,25.000000000000004,1.0,7802.360000000001,16.0,2.0,340.0,Lansia,0
185.99,Credit,Fresno,Branch,41.0,Engineer,53.00000000000001,1.0,402.45,16.0,0.0,559.0,Dewasa,0
322.48,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.43,16.0,0.0,601.0,Muda,0
20.27,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3499999999999,16.0,0.0,335.0,Muda,0
280.61,Debit,Mesa,ATM,47.0,Engineer,129.0,3.0,7888.76,16.0,0.0,342.0,ParuhBaya,0
199.02,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,16.0,0.0,524.0,Lansia,0
104.23,Credit,Louisville,Online,63.0,Retired,107.99999999999999,1.0,5009.29,16.0,1.0,383.0,Lansia,0
353.59,Credit,New York,Branch,52.0,Retired,109.0,5.0,1822.34,17.0,4.0,450.0,ParuhBaya,1
55.86,Debit,Seattle,Online,39.0,Engineer,68.00000000000001,1.0,5346.46,17.0,0.0,650.0,Dewasa,1
95.55,Debit,Louisville,Branch,33.0,Engineer,51.00000000000001,1.0,2434.74,16.0,0.0,573.0,Muda,0
477.07,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,16.0,0.0,342.0,Muda,2
21.41,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.91,16.0,0.0,335.0,Lansia,0
278.28,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,16.0,0.0,398.0,Muda,0
388.1,Credit,Los Angeles,Online,73.0,Retired,40.0,1.0,3022.12,18.0,0.0,440.0,Lansia,0
215.39,Debit,Detroit,ATM,27.0,Student,215.99999999999997,1.0,1582.55,16.0,2.0,501.00000000000006,Muda,2
194.37,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,17.0,2.0,557.0,Lansia,0
37.7,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,16.0,3.0,493.0,Muda,0
19.59,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,18.0,4.0,506.0,Lansia,2
81.35,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,17.0,0.0,650.0,Dewasa,0
314.54,Credit,Virginia Beach,Branch,58.0,Engineer,228.0,1.0,9923.45,16.0,4.0,401.0,Lansia,1
466.64,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,16.0,0.0,426.0,Lansia,0
472.48,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,17.0,0.0,615.0,ParuhBaya,1
67.15,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,17.0,0.0,349.0,Lansia,0
102.67,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,17.0,2.0,543.0,Lansia,2
460.09,Credit,Fresno,Online,35.0,Doctor,146.0,3.0,6990.64,17.0,0.0,608.0,Dewasa,0
453.49,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,16.0,0.0,671.0,Lansia,1
267.17,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,16.0,3.0,437.00000000000006,Muda,1
111.26,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,17.0,4.0,443.0,Lansia,2
121.17000000000002,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,17.0,0.0,314.0,Lansia,1
213.28,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,18.0,0.0,314.0,ParuhBaya,0
187.88,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,16.0,3.0,451.0,Lansia,0
471.88,Credit,San Jose,Online,34.0,Doctor,141.0,1.0,14833.34,18.0,0.0,370.00000000000006,Dewasa,1
83.79,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,16.0,3.0,387.99999999999994,Lansia,0
212.14,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,17.0,0.0,447.0,Lansia,2
99.16,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,17.0,1.0,614.0,Lansia,1
839.33,Credit,Louisville,Branch,60.0,Doctor,86.0,1.0,11538.97,16.0,1.0,551.0,Lansia,0
29.91,Credit,Philadelphia,Online,76.0,Retired,43.0,3.0,2834.84,16.0,0.0,461.0,Lansia,1
4.24,Debit,San Diego,Online,38.0,Engineer,37.99999999999999,1.0,7822.729999999999,16.0,0.0,566.0,Dewasa,1
50.29,Credit,Raleigh,Online,58.0,Doctor,64.0,1.0,7604.9,16.0,0.0,412.00000000000006,Lansia,1
135.85,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.39,17.0,3.0,458.00000000000006,Lansia,0
368.53,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,16.0,0.0,580.0,Lansia,1
17.95,Credit,Sacramento,Branch,64.0,Doctor,135.0,1.0,12344.9,17.0,0.0,517.0,Lansia,1
127.8,Credit,Virginia Beach,Branch,31.0,Engineer,47.0,1.0,8630.99,16.0,3.0,612.0,Muda,1
16.73,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,17.0,2.0,620.0,ParuhBaya,0
317.12,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,16.0,0.0,328.0,ParuhBaya,0
476.63,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,17.0,1.0,467.0,Lansia,2
156.58,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,16.0,0.0,412.00000000000006,Muda,1
55.12,Credit,Houston,Online,34.0,Engineer,261.0,1.0,3791.99,16.0,0.0,412.00000000000006,Dewasa,0
15.74,Debit,Denver,Branch,27.0,Student,37.99999999999999,1.0,690.16,16.0,0.0,664.0,Muda,2
297.15,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,18.0,3.0,387.99999999999994,Lansia,1
647.85,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,16.0,0.0,335.0,Dewasa,1
75.04,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,17.0,3.0,465.0,ParuhBaya,2
273.92,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.15,17.0,0.0,545.0,Muda,1
215.8,Credit,Jacksonville,Branch,51.0,Retired,66.0,1.0,3656.62,16.0,3.0,535.0,ParuhBaya,0
420.6,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,16.0,0.0,566.0,Muda,0
688.36,Credit,Memphis,Branch,23.0,Student,22.0,1.0,5191.13,16.0,4.0,492.0,Muda,0
285.18,Credit,Sacramento,Branch,55.0,Doctor,150.0,1.0,14847.97,16.0,2.0,606.0,ParuhBaya,1
213.55,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,16.0,3.0,584.0,Lansia,2
463.11,Credit,Las Vegas,Branch,51.0,Doctor,159.0,1.0,10238.82,16.0,1.0,404.0,ParuhBaya,0
309.56,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,17.0,0.0,517.0,Lansia,2
377.08,Credit,Mesa,Branch,26.0,Student,71.0,1.0,6430.86,17.0,2.0,627.0,Muda,0
77.25,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,17.0,4.0,317.0,Lansia,1
146.92,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,16.0,4.0,422.0,Lansia,1
126.6,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999999,16.0,4.0,527.0,Muda,1
101.34,Debit,Boston,ATM,24.0,Student,45.99999999999999,1.0,703.2599999999999,17.0,4.0,611.0,Muda,2
184.97,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,16.0,0.0,496.0,Lansia,2
451.15,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.47,16.0,0.0,615.0,ParuhBaya,2
516.47,Credit,Charlotte,ATM,25.0,Student,94.0,1.0,1305.06,17.0,3.0,318.0,Muda,2
880.04,Debit,Sacramento,ATM,25.0,Student,29.000000000000004,1.0,261.97,18.0,0.0,370.00000000000006,Muda,1
66.69,Credit,San Antonio,Branch,25.0,Student,140.0,1.0,1210.33,16.0,2.0,368.00000000000006,Muda,1
95.75,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.62,16.0,2.0,480.00000000000006,Muda,0
98.03,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,18.0,0.0,321.0,ParuhBaya,2
617.66,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,17.0,3.0,626.0,Dewasa,2
888.57,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,16.0,1.0,509.0,Lansia,1
107.48,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999999,18.0,0.0,335.0,Muda,1
36.57,Debit,Omaha,ATM,62.0,Retired,69.00000000000001,1.0,2583.07,16.0,0.0,453.99999999999994,Lansia,1
575.62,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999997,18.0,0.0,510.0,ParuhBaya,1
84.89,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,17.0,0.0,531.0,Dewasa,1
180.65,Debit,Charlotte,Branch,22.0,Student,37.99999999999999,5.0,816.0099999999999,17.0,0.0,335.0,Muda,2
7.759999999999999,Credit,Las Vegas,Online,52.0,Retired,84.00000000000001,1.0,7393.11,17.0,0.0,587.0,ParuhBaya,0
109.3,Debit,Fort Worth,Branch,56.0,Doctor,26.999999999999996,1.0,13510.11,16.0,2.0,459.00000000000006,Lansia,0
230.08,Debit,Austin,Online,79.0,Retired,123.99999999999999,1.0,4466.1,16.0,0.0,552.0,Lansia,2
361.92,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,16.0,0.0,622.0,ParuhBaya,2
71.29,Debit,Chicago,ATM,68.0,Retired,55.0,2.0,7225.63,17.0,3.0,640.0,Lansia,2
122.44999999999999,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,16.0,0.0,657.0,ParuhBaya,1
642.53,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,16.0,0.0,447.0,Lansia,0
62.86000000000001,Debit,Houston,Branch,25.0,Student,30.999999999999996,1.0,1040.43,16.0,0.0,545.0,Muda,0
175.21,Credit,Mesa,ATM,69.0,Doctor,69.00000000000001,1.0,6039.04,18.0,3.0,318.0,Lansia,0
168.0,Credit,Tucson,Branch,32.0,Engineer,11.0,1.0,3498.58,16.0,3.0,437.00000000000006,Muda,1
11.46,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,16.0,0.0,391.00000000000006,Lansia,2
382.07,Credit,Omaha,Branch,62.0,Doctor,147.0,1.0,10156.09,17.0,0.0,517.0,Lansia,1
13.48,Debit,Las Vegas,Online,18.0,Student,20.0,3.0,521.88,17.0,2.0,409.99999999999994,Muda,0
65.32,Debit,Mesa,ATM,28.0,Student,53.99999999999999,1.0,9165.02,16.0,3.0,366.99999999999994,Muda,0
83.07,Debit,Miami,Branch,27.0,Engineer,291.0,4.0,6704.76,16.0,4.0,667.0,Muda,0
730.1,Credit,Chicago,Branch,77.0,Retired,93.0,1.0,6384.05,18.0,1.0,467.0,Lansia,2
85.31,Debit,Kansas City,ATM,62.0,Retired,26.999999999999996,1.0,6095.65,16.0,0.0,328.0,Lansia,0
726.61,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.76,16.0,4.0,365.99999999999994,Muda,1
130.4,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,16.0,0.0,580.0,ParuhBaya,1
68.1,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8,16.0,0.0,671.0,Muda,0
65.26,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,17.0,4.0,331.0,Muda,1
191.62,Debit,Jacksonville,Branch,63.0,Doctor,51.00000000000001,1.0,1981.6700000000003,17.0,4.0,464.0,Lansia,0
212.88,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,18.0,4.0,534.0,Dewasa,0
88.38,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,16.0,1.0,656.0,Muda,1
390.09,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,16.0,0.0,391.00000000000006,Muda,2
48.29,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,17.0,0.0,405.0,Dewasa,1
333.83,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.66,17.0,0.0,461.0,Lansia,0
100.27,Debit,Miami,Online,79.0,Retired,51.00000000000001,1.0,4309.9,17.0,0.0,482.0,Lansia,0
44.54,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.4,16.0,0.0,384.0,Muda,1
82.17,Debit,Fort Worth,Branch,28.0,Student,21.000000000000004,1.0,1913.06,18.0,0.0,321.0,Muda,0
447.42,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,16.0,0.0,321.0,Muda,2
590.26,Credit,Austin,Branch,25.0,Student,48.0,1.0,1068.28,16.0,0.0,503.00000000000006,Muda,2
192.73,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.7499999999998,16.0,0.0,384.0,Lansia,0
146.01,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.79,16.0,1.0,558.0,Muda,1
136.05,Debit,Atlanta,Online,24.0,Student,63.0,3.0,1127.54,16.0,0.0,650.0,Muda,2
11.57,Credit,New York,Branch,56.0,Retired,64.0,1.0,2061.61,16.0,2.0,319.0,Lansia,1
7.820000000000001,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,17.0,0.0,664.0,Dewasa,2
79.43,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,17.0,0.0,468.0,Lansia,2
386.97,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,16.0,1.0,642.0,Lansia,1
51.22,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.59,16.0,3.0,493.0,Muda,0
256.05,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,16.0,2.0,515.0,ParuhBaya,0
7.79,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,17.0,4.0,506.0,Dewasa,0
233.71,Debit,Louisville,Branch,63.0,Doctor,11.0,1.0,6095.5,17.0,1.0,397.0,Lansia,0
176.37,Debit,Boston,Branch,55.0,Retired,126.0,1.0,2420.86,16.0,0.0,657.0,ParuhBaya,2
122.62999999999998,Debit,Milwaukee,Branch,21.0,Student,153.0,1.0,359.06,18.0,3.0,563.0,Muda,0
86.41,Debit,Fresno,ATM,75.0,Retired,125.0,1.0,3128.71,17.0,0.0,587.0,Lansia,0
21.57,Debit,San Francisco,ATM,54.0,Retired,71.0,1.0,7587.48,16.0,3.0,374.0,ParuhBaya,1
82.67,Debit,Milwaukee,Branch,26.0,Student,45.99999999999999,1.0,290.59,16.0,4.0,436.00000000000006,Muda,0
543.47,Debit,Los Angeles,ATM,18.0,Student,122.0,1.0,6165.03,17.0,0.0,447.0,Muda,0
346.76,Credit,San Jose,Branch,21.0,Student,116.00000000000001,1.0,1637.75,16.0,4.0,310.0,Muda,1
47.48,Debit,El Paso,Branch,24.0,Student,66.0,1.0,585.5199999999999,16.0,0.0,622.0,Muda,2
64.92,Debit,Atlanta,Branch,58.0,Engineer,236.0,1.0,5481.76,18.0,4.0,534.0,Lansia,2
350.72,Credit,Fresno,ATM,28.0,Student,48.0,1.0,1982.8999999999999,16.0,2.0,459.00000000000006,Muda,0
3.8000000000000003,Debit,Charlotte,Online,65.0,Doctor,174.0,1.0,5766.96,16.0,1.0,460.0,Lansia,2
22.54,Debit,El Paso,Online,26.0,Engineer,42.00000000000001,1.0,7139.11,16.0,1.0,431.99999999999994,Muda,2
167.47,Debit,Sacramento,ATM,35.0,Engineer,103.0,1.0,2293.13,17.0,4.0,338.0,Dewasa,1
43.65,Credit,Charlotte,Branch,30.0,Engineer,212.0,1.0,2870.67,16.0,0.0,370.00000000000006,Muda,2
390.77,Debit,Portland,Online,44.0,Doctor,34.0,1.0,5500.56,16.0,0.0,370.00000000000006,ParuhBaya,1
508.15999999999997,Debit,Mesa,ATM,39.0,Engineer,131.0,1.0,5609.44,18.0,1.0,586.0,Dewasa,0
332.33,Debit,Kansas City,ATM,27.0,Student,101.0,1.0,192.63,17.0,1.0,502.00000000000006,Muda,0
362.09,Debit,New York,Branch,32.0,Engineer,30.999999999999996,1.0,6590.28,16.0,0.0,615.0,Muda,1
42.58,Debit,San Jose,Online,30.0,Doctor,80.0,1.0,13485.0,16.0,0.0,636.0,Muda,1
248.65999999999997,Debit,Chicago,Online,28.0,Engineer,113.0,1.0,2571.39,17.0,4.0,639.0,Muda,2
461.25,Credit,Sacramento,Online,54.0,Doctor,171.0,1.0,676.0999999999999,17.0,0.0,432.99999999999994,ParuhBaya,1
61.77000000000001,Debit,Charlotte,Branch,56.0,Doctor,49.0,1.0,12352.2,17.0,3.0,402.0,Lansia,2
268.92,Debit,Chicago,Branch,29.0,Engineer,148.0,1.0,8765.38,16.0,0.0,447.0,Muda,2
219.02,Credit,San Diego,Online,54.0,Engineer,68.00000000000001,1.0,7375.73,16.0,0.0,307.0,ParuhBaya,1
125.14,Debit,Baltimore,Branch,20.0,Student,30.999999999999996,1.0,1845.18,17.0,0.0,432.99999999999994,Muda,2
47.6,Debit,Austin,Online,53.0,Engineer,115.0,1.0,1382.51,18.0,3.0,619.0,ParuhBaya,2
592.82,Debit,Memphis,Online,74.0,Retired,247.99999999999997,1.0,7508.98,17.0,3.0,416.0,Lansia,0
372.5,Debit,Nashville,ATM,22.0,Student,211.0,1.0,3901.82,18.0,0.0,384.0,Muda,0
4.72,Debit,Fort Worth,Branch,32.0,Engineer,20.0,1.0,4792.01,16.0,0.0,566.0,Muda,0
144.93,Debit,Fresno,Branch,42.0,Engineer,74.0,1.0,6887.52,16.0,1.0,537.0,Dewasa,0
316.56,Debit,Denver,Online,28.0,Engineer,261.0,1.0,8643.51,18.0,1.0,431.99999999999994,Muda,2
421.25,Debit,Fort Worth,Online,25.0,Student,66.0,1.0,7174.69,16.0,3.0,668.0,Muda,0
185.71,Debit,Virginia Beach,Branch,48.0,Engineer,194.0,1.0,2679.91,16.0,0.0,453.99999999999994,ParuhBaya,1
26.27,Credit,Portland,Online,45.0,Engineer,177.0,1.0,8853.93,16.0,4.0,597.0,ParuhBaya,1
297.03,Debit,Austin,Online,61.0,Retired,151.0,1.0,1088.62,17.0,4.0,422.0,Lansia,2
341.67,Debit,Omaha,Branch,53.0,Retired,96.0,5.0,1442.29,16.0,0.0,608.0,ParuhBaya,1
99.52,Debit,San Diego,ATM,52.0,Engineer,127.0,1.0,3798.0900000000006,17.0,0.0,573.0,ParuhBaya,1
139.69,Debit,Indianapolis,Online,52.0,Engineer,180.0,1.0,9567.94,17.0,3.0,507.0,ParuhBaya,0
112.72,Debit,Washington,Branch,31.0,Doctor,17.0,1.0,9630.0,16.0,0.0,587.0,Muda,1
568.88,Debit,Nashville,Branch,19.0,Student,105.0,1.0,1307.86,16.0,4.0,632.0,Muda,0
189.03,Debit,Oklahoma City,ATM,28.0,Student,50.00000000000001,1.0,1916.46,17.0,3.0,563.0,Muda,1
189.08,Debit,Miami,Branch,68.0,Doctor,238.0,1.0,10790.8,16.0,0.0,601.0,Lansia,0
283.15,Debit,Baltimore,Online,24.0,Student,180.0,1.0,603.79,16.0,4.0,450.0,Muda,2
151.82,Debit,Chicago,ATM,51.0,Retired,105.0,1.0,2197.12,16.0,0.0,475.0,ParuhBaya,2
438.59,Debit,San Jose,Online,37.0,Engineer,103.0,1.0,8994.39,17.0,0.0,370.00000000000006,Dewasa,1
501.15,Debit,Phoenix,Branch,47.0,Engineer,208.0,1.0,8821.84,18.0,0.0,440.0,ParuhBaya,1
8.95,Debit,Oklahoma City,Online,76.0,Retired,102.0,1.0,3299.84,16.0,2.0,396.0,Lansia,1
173.6,Debit,Austin,Online,21.0,Student,160.0,1.0,421.44,16.0,1.0,341.0,Muda,2
149.4,Debit,Chicago,ATM,53.0,Retired,123.0,1.0,1035.22,16.0,1.0,551.0,ParuhBaya,2
388.21,Credit,Columbus,Branch,53.0,Doctor,237.0,1.0,9724.49,16.0,1.0,320.0,ParuhBaya,2
484.3,Credit,Boston,Online,61.0,Retired,230.0,3.0,7910.300000000001,17.0,1.0,383.0,Lansia,2
126.04,Credit,Charlotte,Branch,65.0,Retired,167.0,1.0,6041.69,16.0,0.0,503.00000000000006,Lansia,2
52.04,Credit,Colorado Springs,Branch,50.0,Doctor,30.999999999999996,1.0,8436.12,16.0,3.0,465.0,ParuhBaya,2
